CABra ID  	 196
ANA ID    	 48290000
Longitude 	 -39.824   	 dd
Latitude  	 -8.811    	 dd
Area      	 542655.58 	 km²
Elevation 	 668.82    	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	   2052.389	          2
 1980	    10	     2	   2052.389	          2
 1980	    10	     3	   2052.389	          2
 1980	    10	     4	   2073.754	          2
 1980	    10	     5	   2073.754	          2
 1980	    10	     6	   2073.754	          2
 1980	    10	     7	   2063.062	          2
 1980	    10	     8	   2063.062	          2
 1980	    10	     9	   2063.062	          2
 1980	    10	    10	   2063.062	          2
 1980	    10	    11	   2063.062	          2
 1980	    10	    12	   2063.062	          2
 1980	    10	    13	   2073.754	          2
 1980	    10	    14	   2073.754	          2
 1980	    10	    15	   2073.754	          2
 1980	    10	    16	   2073.754	          2
 1980	    10	    17	   2063.062	          2
 1980	    10	    18	   2063.062	          2
 1980	    10	    19	   2063.062	          2
 1980	    10	    20	   2063.062	          2
 1980	    10	    21	   2063.062	          2
 1980	    10	    22	   2063.062	          2
 1980	    10	    23	   2063.062	          2
 1980	    10	    24	   2073.754	          2
 1980	    10	    25	   2105.957	          2
 1980	    10	    26	   2116.733	          2
 1980	    10	    27	   2127.529	          2
 1980	    10	    28	   2127.529	          2
 1980	    10	    29	   2127.529	          2
 1980	    10	    30	   2127.529	          2
 1980	    10	    31	   2127.529	          2
 1980	    11	     1	   2127.529	          2
 1980	    11	     2	   2127.529	          2
 1980	    11	     3	   2127.529	          2
 1980	    11	     4	   2116.733	          2
 1980	    11	     5	   2127.529	          2
 1980	    11	     6	   2138.346	          2
 1980	    11	     7	   2095.202	          2
 1980	    11	     8	   2105.957	          2
 1980	    11	     9	   2116.733	          2
 1980	    11	    10	   2073.754	          2
 1980	    11	    11	   2063.062	          2
 1980	    11	    12	   2063.062	          2
 1980	    11	    13	   2095.202	          2
 1980	    11	    14	   2095.202	          2
 1980	    11	    15	   2095.202	          2
 1980	    11	    16	   2095.202	          2
 1980	    11	    17	   2095.202	          2
 1980	    11	    18	   2095.202	          2
 1980	    11	    19	   2116.733	          2
 1980	    11	    20	   2105.957	          2
 1980	    11	    21	   2116.733	          2
 1980	    11	    22	   2095.202	          2
 1980	    11	    23	   2116.733	          2
 1980	    11	    24	   2116.733	          2
 1980	    11	    25	   2116.733	          2
 1980	    11	    26	   2105.957	          2
 1980	    11	    27	   2095.202	          2
 1980	    11	    28	   2105.957	          2
 1980	    11	    29	   2116.733	          2
 1980	    11	    30	   2160.041	          2
 1980	    12	     1	   2160.041	          2
 1980	    12	     2	   2149.183	          2
 1980	    12	     3	   2160.041	          2
 1980	    12	     4	   2160.041	          2
 1980	    12	     5	   2212.518	          2
 1980	    12	     6	   2212.518	          2
 1980	    12	     7	   2212.518	          2
 1980	    12	     8	   2288.981	          2
 1980	    12	     9	   2463.358	          2
 1980	    12	    10	   2680.593	          2
 1980	    12	    11	   2856.123	          2
 1980	    12	    12	   3076.674	          2
 1980	    12	    13	   3095.550	          2
 1980	    12	    14	   3095.550	          2
 1980	    12	    15	   3095.550	          2
 1980	    12	    16	   3095.550	          2
 1980	    12	    17	   3095.550	          2
 1980	    12	    18	   3210.424	          2
 1980	    12	    19	   3367.964	          2
 1980	    12	    20	   3613.807	          2
 1980	    12	    21	   3698.337	          2
 1980	    12	    22	   3805.840	          2
 1980	    12	    23	   4374.698	          2
 1980	    12	    24	   5155.398	          2
 1980	    12	    25	   5620.484	          2
 1980	    12	    26	   6122.243	          2
 1980	    12	    27	   5848.700	          2
 1980	    12	    28	   5848.700	          2
 1980	    12	    29	   5848.700	          2
 1980	    12	    30	   5848.700	          2
 1980	    12	    31	   5848.700	          2
 1981	     1	     1	   5848.700	          2
 1981	     1	     2	   5848.700	          2
 1981	     1	     3	   5848.700	          2
 1981	     1	     4	   5848.700	          2
 1981	     1	     5	   5848.700	          2
 1981	     1	     6	   5848.700	          2
 1981	     1	     7	   5848.700	          2
 1981	     1	     8	   5848.700	          2
 1981	     1	     9	   5848.700	          2
 1981	     1	    10	   5848.700	          2
 1981	     1	    11	   5848.700	          2
 1981	     1	    12	   5398.284	          2
 1981	     1	    13	   4350.922	          2
 1981	     1	    14	   5536.458	          2
 1981	     1	    15	   5906.704	          2
 1981	     1	    16	   5962.618	          2
 1981	     1	    17	   5962.618	          2
 1981	     1	    18	   5962.618	          2
 1981	     1	    19	   5962.618	          2
 1981	     1	    20	   5962.618	          2
 1981	     1	    21	   5453.274	          2
 1981	     1	    22	   5343.664	          2
 1981	     1	    23	   5155.398	          2
 1981	     1	    24	   4997.591	          2
 1981	     1	    25	   4817.593	          2
 1981	     1	    26	   4691.704	          2
 1981	     1	    27	   4617.234	          2
 1981	     1	    28	   4568.027	          2
 1981	     1	    29	   4617.234	          2
 1981	     1	    30	   4617.234	          2
 1981	     1	    31	   4617.234	          2
 1981	     2	     1	   4617.234	          2
 1981	     2	     2	   4617.234	          2
 1981	     2	     3	   4691.704	          2
 1981	     2	     4	   4741.793	          2
 1981	     2	     5	   4741.793	          2
 1981	     2	     6	   4741.793	          2
 1981	     2	     7	   4568.027	          2
 1981	     2	     8	   4470.666	          2
 1981	     2	     9	   4280.113	          2
 1981	     2	    10	   4186.902	          2
 1981	     2	    11	   4140.808	          2
 1981	     2	    12	   4095.053	          2
 1981	     2	    13	   4027.056	          2
 1981	     2	    14	   3959.815	          2
 1981	     2	    15	   3805.840	          2
 1981	     2	    16	   3388.011	          2
 1981	     2	    17	   3095.550	          2
 1981	     2	    18	   2928.427	          2
 1981	     2	    19	   2629.373	          2
 1981	     2	    20	   2578.809	          2
 1981	     2	    21	   2414.952	          2
 1981	     2	    22	   2212.518	          2
 1981	     2	    23	   2084.468	          2
 1981	     2	    24	   1999.341	          2
 1981	     2	    25	   1978.267	          2
 1981	     2	    26	   1967.762	          2
 1981	     2	    27	   1915.552	          2
 1981	     2	    28	   1853.596	          2
 1981	     3	     1	   1863.869	          2
 1981	     3	     2	   1863.869	          2
 1981	     3	     3	   1853.596	          2
 1981	     3	     4	   1874.163	          2
 1981	     3	     5	   1894.815	          2
 1981	     3	     6	   1915.552	          2
 1981	     3	     7	   1925.952	          2
 1981	     3	     8	   1905.173	          2
 1981	     3	     9	   1884.478	          2
 1981	     3	    10	   1905.173	          2
 1981	     3	    11	   1915.552	          2
 1981	     3	    12	   1905.173	          2
 1981	     3	    13	   1884.478	          2
 1981	     3	    14	   1925.952	          2
 1981	     3	    15	   1978.267	          2
 1981	     3	    16	   2020.498	          2
 1981	     3	    17	   1884.478	          2
 1981	     3	    18	   1915.552	          2
 1981	     3	    19	   2084.468	          2
 1981	     3	    20	   2479.635	          2
 1981	     3	    21	   2715.106	          2
 1981	     3	    22	   2367.186	          2
 1981	     3	    23	   2127.529	          2
 1981	     3	    24	   2138.346	          2
 1981	     3	    25	   2138.346	          2
 1981	     3	    26	   2160.041	          2
 1981	     3	    27	   2182.416	          2
 1981	     3	    28	   2288.981	          2
 1981	     3	    29	   2020.498	          2
 1981	     3	    30	   1843.345	          2
 1981	     3	    31	   1802.553	          2
 1981	     4	     1	   1957.278	          2
 1981	     4	     2	   2367.186	          2
 1981	     4	     3	   2820.422	          2
 1981	     4	     4	   3613.807	          2
 1981	     4	     5	   3915.406	          2
 1981	     4	     6	   3805.840	          2
 1981	     4	     7	   3762.592	          2
 1981	     4	     8	   3762.592	          2
 1981	     4	     9	   3871.331	          2
 1981	     4	    10	   4210.076	          2
 1981	     4	    11	   4186.902	          2
 1981	     4	    12	   4280.113	          2
 1981	     4	    13	   4374.698	          2
 1981	     4	    14	   4422.508	          2
 1981	     4	    15	   4446.544	          2
 1981	     4	    16	   4470.666	          2
 1981	     4	    17	   4641.969	          2
 1981	     4	    18	   4741.793	          2
 1981	     4	    19	   4894.196	          2
 1981	     4	    20	   5023.666	          2
 1981	     4	    21	   5049.831	          2
 1981	     4	    22	   5128.870	          2
 1981	     4	    23	   5049.831	          2
 1981	     4	    24	   4997.591	          2
 1981	     4	    25	   4997.591	          2
 1981	     4	    26	   5182.019	          2
 1981	     4	    27	   5208.729	          2
 1981	     4	    28	   4617.234	          2
 1981	     4	    29	   4140.808	          2
 1981	     4	    30	   3805.840	          2
 1981	     5	     1	   3408.138	          2
 1981	     5	     2	   3001.941	          2
 1981	     5	     3	   2785.020	          2
 1981	     5	     4	   2767.430	          2
 1981	     5	     5	   2715.106	          2
 1981	     5	     6	   2646.373	          2
 1981	     5	     7	   2629.373	          2
 1981	     5	     8	   2595.591	          2
 1981	     5	     9	   2595.591	          2
 1981	     5	    10	   2612.445	          2
 1981	     5	    11	   2629.373	          2
 1981	     5	    12	   2629.373	          2
 1981	     5	    13	   2629.373	          2
 1981	     5	    14	   2629.373	          2
 1981	     5	    15	   2629.373	          2
 1981	     5	    16	   2595.591	          2
 1981	     5	    17	   2578.809	          2
 1981	     5	    18	   2528.898	          2
 1981	     5	    19	   2495.985	          2
 1981	     5	    20	   2479.635	          2
 1981	     5	    21	   2447.151	          2
 1981	     5	    22	   2398.959	          2
 1981	     5	    23	   2351.404	          2
 1981	     5	    24	   2335.694	          2
 1981	     5	    25	   2320.053	          2
 1981	     5	    26	   2273.550	          2
 1981	     5	    27	   2197.433	          2
 1981	     5	    28	   2170.919	          2
 1981	     5	    29	   2160.041	          2
 1981	     5	    30	   2138.346	          2
 1981	     5	    31	   2116.733	          2
 1981	     6	     1	   2127.529	          2
 1981	     6	     2	   2116.733	          2
 1981	     6	     3	   2138.346	          2
 1981	     6	     4	   2116.733	          2
 1981	     6	     5	   2149.183	          2
 1981	     6	     6	   2127.529	          2
 1981	     6	     7	   2149.183	          2
 1981	     6	     8	   2138.346	          2
 1981	     6	     9	   2138.346	          2
 1981	     6	    10	   2116.733	          2
 1981	     6	    11	   2095.202	          2
 1981	     6	    12	   2105.957	          2
 1981	     6	    13	   2116.733	          2
 1981	     6	    14	   2105.957	          2
 1981	     6	    15	   2105.957	          2
 1981	     6	    16	   2105.957	          2
 1981	     6	    17	   2095.202	          2
 1981	     6	    18	   2105.957	          2
 1981	     6	    19	   2105.957	          2
 1981	     6	    20	   2116.733	          2
 1981	     6	    21	   2116.733	          2
 1981	     6	    22	   2116.733	          2
 1981	     6	    23	   2116.733	          2
 1981	     6	    24	   2105.957	          2
 1981	     6	    25	   2105.957	          2
 1981	     6	    26	   2095.202	          2
 1981	     6	    27	   2095.202	          2
 1981	     6	    28	   2095.202	          2
 1981	     6	    29	   2095.202	          2
 1981	     6	    30	   2095.202	          2
 1981	     7	     1	   2105.957	          2
 1981	     7	     2	   2116.733	          2
 1981	     7	     3	   2105.957	          2
 1981	     7	     4	   2073.754	          2
 1981	     7	     5	   2084.468	          2
 1981	     7	     6	   2084.468	          2
 1981	     7	     7	   2073.754	          2
 1981	     7	     8	   2073.754	          2
 1981	     7	     9	   2073.754	          2
 1981	     7	    10	   2073.754	          2
 1981	     7	    11	   2073.754	          2
 1981	     7	    12	   2073.754	          2
 1981	     7	    13	   2073.754	          2
 1981	     7	    14	   2084.468	          2
 1981	     7	    15	   2073.754	          2
 1981	     7	    16	   2073.754	          2
 1981	     7	    17	   2073.754	          2
 1981	     7	    18	   2073.754	          2
 1981	     7	    19	   2073.754	          2
 1981	     7	    20	   2073.754	          2
 1981	     7	    21	   2073.754	          2
 1981	     7	    22	   2073.754	          2
 1981	     7	    23	   2073.754	          2
 1981	     7	    24	   2073.754	          2
 1981	     7	    25	   2073.754	          2
 1981	     7	    26	   2073.754	          2
 1981	     7	    27	   2073.754	          2
 1981	     7	    28	   2073.754	          2
 1981	     7	    29	   2073.754	          2
 1981	     7	    30	   2084.468	          2
 1981	     7	    31	   2095.202	          2
 1981	     8	     1	   2073.754	          2
 1981	     8	     2	   2063.062	          2
 1981	     8	     3	   1988.794	          2
 1981	     8	     4	   1978.267	          2
 1981	     8	     5	   1967.762	          2
 1981	     8	     6	   1967.762	          2
 1981	     8	     7	   1967.762	          2
 1981	     8	     8	   1978.267	          2
 1981	     8	     9	   1967.762	          2
 1981	     8	    10	   1967.762	          2
