CABra ID  	 154
ANA ID    	 39540000
Longitude 	 -35.916   	 dd
Latitude  	 -8.497    	 dd
Area      	 2731.71   	 km²
Elevation 	 632.07    	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	      0.034	          2
 1980	    10	     2	      0.025	          2
 1980	    10	     3	      0.018	          2
 1980	    10	     4	      0.325	          2
 1980	    10	     5	      0.496	          2
 1980	    10	     6	      0.325	          2
 1980	    10	     7	      0.256	          2
 1980	    10	     8	      1.210	          2
 1980	    10	     9	      0.654	          2
 1980	    10	    10	      0.712	          2
 1980	    10	    11	      0.225	          2
 1980	    10	    12	      0.104	          2
 1980	    10	    13	      0.070	          2
 1980	    10	    14	      0.056	          2
 1980	    10	    15	      0.034	          2
 1980	    10	    16	      0.034	          2
 1980	    10	    17	      0.034	          2
 1980	    10	    18	      0.034	          2
 1980	    10	    19	      0.025	          2
 1980	    10	    20	      0.034	          2
 1980	    10	    21	      0.056	          2
 1980	    10	    22	      0.034	          2
 1980	    10	    23	      0.034	          2
 1980	    10	    24	      0.044	          2
 1980	    10	    25	      0.044	          2
 1980	    10	    26	      0.034	          2
 1980	    10	    27	      0.025	          2
 1980	    10	    28	      0.034	          2
 1980	    10	    29	      0.034	          2
 1980	    10	    30	      0.034	          2
 1980	    10	    31	      0.034	          2
 1980	    11	     1	      0.018	          2
 1980	    11	     2	      0.018	          2
 1980	    11	     3	      0.018	          2
 1980	    11	     4	      0.018	          2
 1980	    11	     5	      0.018	          2
 1980	    11	     6	      0.018	          2
 1980	    11	     7	      0.012	          2
 1980	    11	     8	      0.018	          2
 1980	    11	     9	      0.018	          2
 1980	    11	    10	      0.012	          2
 1980	    11	    11	      2.336	          2
 1980	    11	    12	      0.196	          2
 1980	    11	    13	      0.044	          2
 1980	    11	    14	      0.018	          2
 1980	    11	    15	      0.034	          2
 1980	    11	    16	      0.034	          2
 1980	    11	    17	      0.034	          2
 1980	    11	    18	      0.034	          2
 1980	    11	    19	      0.025	          2
 1980	    11	    20	      0.012	          2
 1980	    11	    21	      0.018	          2
 1980	    11	    22	      0.018	          2
 1980	    11	    23	      0.012	          2
 1980	    11	    24	      0.008	          2
 1980	    11	    25	      0.012	          2
 1980	    11	    26	      0.012	          2
 1980	    11	    27	      0.012	          2
 1980	    11	    28	      3.449	          2
 1980	    11	    29	      0.712	          2
 1980	    11	    30	      0.289	          2
 1980	    12	     1	      0.146	          2
 1980	    12	     2	      0.086	          2
 1980	    12	     3	      0.070	          2
 1980	    12	     4	      0.034	          2
 1980	    12	     5	      0.018	          2
 1980	    12	     6	      0.018	          2
 1980	    12	     7	      0.018	          2
 1980	    12	     8	      0.018	          2
 1980	    12	     9	      0.012	          2
 1980	    12	    10	      0.004	          2
 1980	    12	    11	      0.004	          2
 1980	    12	    12	      0.004	          2
 1980	    12	    13	      0.004	          2
 1980	    12	    14	      0.004	          2
 1980	    12	    15	      0.004	          2
 1980	    12	    16	      0.001	          2
 1980	    12	    17	      0.000	          2
 1980	    12	    18	      0.000	          2
 1980	    12	    19	      0.000	          2
 1980	    12	    20	      0.000	          2
 1980	    12	    21	      0.000	          2
